 01/01/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
day 272,13122,12932,12908,12800,12730,12650,12638,12616,12612,12592,12566,12572,12490,12438,12284,12186,12154,12078,12032,11986,11900,11866,11820,11790,11830,11830,11768,11692,11710,11692,11694,11720,11648,11646,11586,11524,11494,11580,11636,11622,11538,11562,11520,11496,11476,11478,11504,11498,11470,11432,11510,11566,11660,11688,11742,11762,11778,11790,11766,11776,11872,12090,12222,12398,12554,12626,12672,12782,12822,12902,12914,12928,13000,13172,13630,13844,13854,13918,14042,14224,14292,14456,14462,14406,14512,14652,14622,14614,14546,14440,14452,14384,14174,13942,13742,13418,13126,12694,12428,12186,11836,11438,11358,11122,10868,10788,10858,10882,11056,11208,11270,10986,10834,10804,10798,10612,10460,10382,10304,10098,9924,9810,9876,9652,9514,9582,9516,9974,10156,9746,9706,9926,9942,9802,9868,9806,9610,9594,9542,9686,9414,9582,9678,9550,9606,9702,9592,9624,9650,9660,9710,9756,9796,9714,9708,9690,9478,9552,9390,9364,9394,9280,9172,8894,8764,8690,8756,8880,8908,9082,8990,9126,9032,9032,9050,9128,9262,9356,9372,9516,9514,9598,10026,10246,10400,10374,10274,10362,10496,10648,10724,10814,10970,10888,11066,11340,11666,11924,12208,12048,12348,12786,12996,13216,13418,13028,13186,13750,14238,14650,14832,15148,15406,15758,15974,16184,16396,16302,16452,16768,16918,16980,17122,17144,17146,17212,17236,17366,17434,17424,17372,17450,17434,17406,17480,17540,17534,17532,17518,17394,17334,17296,17164,17120,17220,17228,17180,17080,16986,16970,16940,16922,16948,17078,17182,17104,17116,17062,17082,16996,16924,17088,17238,17182,16924,16466,16320,16272,16396,16424,16428,16446,16436,16354,16214,16120,16066,15968,15906,15760,15670,15718,15722,15694,15682,15640,15602
day 273,15372,15302,15134,15122,15086,15026,15030,14968,14892,14752,14634,14552,14486,14332,14342,14314,14258,14198,14284,14220,14132,13990,13878,13828,13862,13818,13710,13700,13658,13644,13714,13692,13704,13714,13754,13674,13714,13686,13602,13578,13556,13566,13604,13554,13554,13550,13592,13592,13574,13398,13496,13520,13628,13674,13678,13702,13698,13712,13764,13814,13838,14098,14250,14244,14298,14376,14496,14636,14660,14708,14774,14868,15036,15118,15302,15500,15506,15554,15656,15736,15808,15876,15908,15848,15788,15820,15748,15500,15296,15084,14826,14506,14182,13828,13816,13690,13372,13388,13114,12690,12056,11696,11312,11050,10992,10804,10520,10266,10048,10084,9916,9678,9554,9364,9280,9136,9084,9004,8974,8822,8882,8732,8994,8840,8894,8692,8610,8730,8494,8460,8458,8282,8210,8132,8130,8180,8114,8098,8084,8100,8128,8170,8142,8154,8280,8174,8194,8268,8758,8776,8808,8922,9026,9112,9224,9246,9166,9682,10054,10104,9956,10110,10158,10236,10380,10448,11010,11106,11192,11236,11380,11512,11446,11330,11332,11504,11776,11898,11982,12074,12180,12300,12374,12452,12272,12216,12380,12204,12266,12498,12134,12258,12484,12644,12968,13238,13436,13624,13896,14338,14740,15050,15364,15654,15874,15812,16172,16652,17118,17550,17846,18122,18470,18816,19538,20074,20364,20262,20308,20450,20672,20764,20800,20802,20936,20942,20916,20888,20940,21100,21062,20968,20956,20840,20806,20862,20770,20668,20528,20410,20390,20232,20060,20028,19830,19702,19660,19462,19362,19260,19150,18952,18966,18872,18796,18790,18712,18674,18824,18930,18926,18912,18784,18546,18420,18408,18288,18028,17910,18038,18064,18030,17896,17778,17642,17468,17366,17282,17242,17086,17066,16994,16916,16804,16816,16726,16638
day 274,16562,16556,16558,16434,16392,16408,16358,16194,16128,16052,16022,15952,15856,15870,15762,15648,15532,15324,15090,15058,15348,15450,15342,15242,15146,15110,15120,15088,15078,15046,15012,14958,14908,14886,14868,14836,14846,14840,14764,14738,14694,14678,14648,14614,14608,14606,14626,14646,14692,14768,14878,14846,14878,14928,14998,15042,15042,15090,15102,15116,15204,15288,15414,15524,15552,15466,15634,15800,15800,15774,15790,15876,16086,16370,16570,16676,16908,17138,17218,17262,17352,17386,17356,17312,17226,17176,17092,17018,16794,16504,16202,15780,15260,14952,14630,14348,14010,14166,13802,13370,13118,12722,12306,12054,11890,11690,11422,11354,11398,11496,11336,11388,10988,10800,10682,10530,10626,10470,10316,10294,10232,10360,10358,10330,10286,10204,10182,10214,10184,10166,10172,10160,10262,10764,10776,10854,10936,11012,10986,10986,11040,10994,11002,11002,10984,10932,10870,10822,10848,10884,10990,10754,10590,10616,10648,10720,10812,10842,10970,11140,11350,11452,11442,11436,11160,11160,11278,11270,11638,12126,12032,12188,12782,12744,12436,12298,12350,12342,12424,12528,12602,12714,12798,13046,13092,13126,13272,13342,13540,13738,13830,14008,14262,14498,14786,14906,15130,15420,15740,15934,16210,16510,16784,17042,17308,17874,18252,18456,18726,19036,19350,20110,20648,20956,21264,21574,21730,21510,21518,21636,21774,21902,22086,22158,22122,22106,22148,22142,22194,22298,22304,22174,22062,21880,21838,21700,21598,21574,21498,21352,21270,21256,21126,21012,20962,20864,20800,20650,20224,20120,20184,20230,20174,20060,20068,19990,19790,19660,19752,19768,19598,19542,19426,19304,19158,18998,18726,18470,18692,18770,18706,18624,18554,18478,18374,18190,18042,17830,17626,17448,17382,17388,17324,17280,17198,17040,16922
day 275,16766,16754,16598,16524,16462,16356,16288,16242,16146,16080,15970,15930,15874,15714,15532,15492,15428,15380,15376,15326,15248,15148,15098,15076,15030,14980,14926,14882,14822,14780,14728,14690,14630,14576,14560,14536,14526,14502,14444,14456,14408,14372,14334,14284,14268,14272,14216,14228,14256,14326,14382,14370,14342,14312,14304,14324,14280,14278,14256,14264,14258,14312,14384,14470,14494,14520,14530,14578,14604,14630,14686,14714,14818,14906,14898,14910,14972,15028,15026,15038,15028,15022,14966,14858,14826,14854,14692,14518,14216,14016,13734,13536,13274,12986,12946,12736,12540,12468,12074,11894,11716,11550,11428,11220,11116,10964,10906,10610,10778,10780,10520,10478,10410,10294,10086,9892,9574,9466,9032,8846,8936,9050,8952,9100,9460,9446,9440,9440,9264,9212,9262,9244,9222,9046,9316,9354,9326,9390,9390,9306,9390,9454,9562,9442,9380,9760,9888,9950,9528,9336,9350,9350,9466,9566,9432,9528,9658,9782,9884,9988,10086,10136,10102,10202,10376,10414,10096,9890,10314,10114,10038,10108,10194,10330,10630,10764,10986,11174,11308,11394,11586,11410,11652,11934,11968,12054,12280,12564,12782,12952,13132,13464,13702,13850,14220,14576,14618,14758,14956,15236,15722,16226,16654,17030,17148,17384,17740,18140,18538,19014,19352,19880,20382,20716,21182,21616,21932,22028,22106,22134,22422,22584,22696,22842,22906,22978,23064,22998,22934,22912,22850,22780,22658,22500,22444,22220,21908,21762,21608,21400,21316,21246,21180,21228,20954,20698,20736,20792,20754,20730,20812,20802,20818,20536,20308,20110,19832,19784,19876,19800,19550,19458,19438,19368,19200,19154,19054,18902,18842,18770,18784,18756,18470,18326,18184,18042,17904,17946,17830,17626,17500,17436,17406,17268,17086,17038,16932
day 276,16754,16546,16502,16344,16188,16078,15992,15876,15804,15736,15640,15552,15512,15524,15424,15326,15282,15234,15190,15120,15038,14976,14936,14878,14872,14820,14812,14796,14792,14782,14740,14716,14652,14626,14580,14552,14546,14596,14622,14634,14572,14554,14518,14488,14450,14426,14382,14356,14320,14322,14294,14286,14308,14296,14294,14274,14258,14222,14196,14182,14178,14194,14204,14214,14224,14260,14260,14264,14306,14310,14312,14336,14358,14334,14354,14394,14394,14462,14490,14512,14500,14486,14424,14376,14360,14332,14228,14046,13868,13666,13524,13010,12780,12394,12054,11858,11812,11906,11666,11268,11100,10784,10474,10164,10092,9610,9246,8926,8812,8504,8108,8012,7964,7860,7712,7700,7740,7720,7612,7582,7628,7680,7682,7644,7532,7484,7414,7386,7382,7418,7388,7368,7278,7284,7360,7374,7476,7566,7614,7724,7746,7708,7680,7640,7574,7700,7710,7736,7772,7758,7650,7784,7998,8252,8326,8444,8590,8650,8612,8846,9008,9080,9238,9472,9570,9590,9612,9842,9908,10028,10262,10446,10648,10742,10880,10966,10960,11150,11324,11596,11678,11600,11798,11998,12200,12250,12404,12704,12930,13210,13482,13686,13920,14094,14470,14756,15040,15382,15556,16002,16516,16916,17378,17898,18314,18990,19454,19864,20210,20618,21150,21996,22418,22666,23200,23676,23986,23866,23816,23930,24038,24184,24322,24294,24286,24306,24428,24510,24460,24296,24214,24046,23872,23576,23426,23226,22816,22588,22270,21922,21808,21628,21550,21526,21280,21072,20974,20758,20602,20582,20382,20278,20168,19968,19872,19764,19694,19790,19888,19810,19602,19466,19228,18994,18818,18492,18218,18000,17994,17972,18054,17824,17530,17484,17322,17116,17018,16730,16658,16510,16446,16398,16324,16166,16072,15978,15920
day 277,15700,15774,15770,15778,15752,15654,15588,15502,15448,15386,15268,15162,15124,15104,15046,14994,14924,14864,14814,14766,14698,14666,14638,14594,14616,14798,14778,14706,14694,14680,14656,14616,14582,14564,14518,14512,14510,14504,14496,14482,14494,14370,14408,14350,14408,14384,14494,14468,14470,14532,14598,14612,14576,14470,14502,14588,14630,14692,14826,14910,14966,14962,15016,15106,15196,15210,15238,15338,15446,15514,15608,15686,15882,16196,16352,16464,16572,16682,16766,16974,17084,17160,17202,17250,17334,17384,17334,17400,17410,17368,17284,17236,17186,17000,16954,17502,16840,16354,16296,15902,15672,15646,15672,15592,15372,15226,15088,15002,14758,14582,14492,14438,14326,14066,13968,13840,14074,14008,13864,13952,13966,14000,14208,14588,14500,13902,14094,14386,14170,14110,14062,13884,13720,13814,13904,13946,14088,13944,13792,13552,13636,13436,13426,13788,13676,13156,13420,13546,13572,13720,13774,13922,13962,13790,13900,14340,14300,14644,14712,14696,14822,15192,14996,15332,15024,15332,15344,15048,15144,15288,15244,15436,15490,15556,15932,16242,16536,16630,16598,16754,16832,17404,17652,17774,17914,17736,18212,18296,18422,18734,19264,19608,19558,19858,20276,20150,20176,20306,20384,20672,21050,21178,21448,21978,22090,22228,22508,22666,23082,23594,23884,24156,24212,24470,24422,24526,24590,24322,24194,24056,24006,24054,24184,24260,24110,23888,23648,23696,23674,23740,23824,23660,23632,23756,23828,23940,23676,23494,23308,22848,22572,22294,22118,21998,21940,21726,21514,21174,20926,20790,20590,20428,20370,20176,19782,19550,19304,19078,19116,18820,18584,18468,18380,18344,18192,18070,18014,17916,17784,17494,17336,17072,17016,16980,17072,17054,16934,16794,16764,16626,16394,16172,16284,16170,16036,16008,15780
day 278,15492,15384,15192,15106,15042,15000,14956,14946,14982,14970,14878,14790,14708,14660,14708,14702,14612,14572,14550,14540,14538,14484,14406,14358,14254,14224,14236,14310,14278,14182,14156,14108,14036,13986,13936,13930,14020,14140,14154,14068,14036,14028,14038,14012,13944,13892,13858,13876,13920,13940,14060,14182,14232,14272,14300,14394,14488,14626,14652,14740,14862,15098,15246,15308,15296,15294,15318,15368,15474,15588,15650,15726,15890,16086,16102,16222,16390,16500,16578,16632,16730,16708,16732,16784,16854,16990,16952,16884,16844,16638,16430,16264,16026,15894,15672,15504,15342,15410,15136,14864,14768,14626,14210,13862,13606,13442,13232,12700,12584,12430,12162,11920,11660,11444,11288,11240,11214,11216,11256,11346,11234,11420,11376,11002,10978,11100,11190,11090,11076,11084,10720,10476,10468,10714,10876,10894,10758,10788,10808,10718,10732,10972,11100,10998,11010,10972,10908,10842,10908,10940,11006,10932,10802,10702,10762,10818,10950,11060,11072,11110,11134,11130,11180,11136,11078,11182,11278,11476,11402,11722,11962,12026,12148,12266,12208,12188,12452,12594,12480,12474,12646,12556,12608,12652,12810,12940,12978,13032,13224,13196,13476,13706,13840,13838,13886,14028,14128,14368,14506,14750,15008,15296,15542,15754,16038,16408,16702,16824,17318,17892,18318,18820,19240,19544,19912,20148,20318,20348,20458,20468,20526,20554,20602,20704,20744,20742,20770,20750,20810,20760,20760,20598,20468,20236,20294,20324,20346,20300,20164,19974,19908,19692,19516,19400,19302,19334,19370,19352,19178,19168,18984,18782,18716,18878,18928,18814,18720,18588,18484,18258,17930,17828,17730,17624,17442,17462,17302,17040,17026,16920,16850,16720,16544,16412,16236,16060,15970,15908,15944,15808,15650,15568,15546,15176,15004,14990,14822
day 279,14712,14854,14704,14532,14426,14362,14320,14262,14028,13936,13966,13856,13800,13798,13710,13782,13778,13780,13762,13720,13664,13626,13568,13506,13482,13482,13480,13444,13442,13424,13384,13302,13262,13274,13302,13222,13240,13188,13124,13094,13100,13102,13160,13162,13174,13126,13100,13112,13200,13332,13370,13380,13378,13436,13494,13520,13536,13574,13612,13734,13722,13714,13848,13908,13900,13958,14038,14168,14274,14294,14324,14420,14556,14556,14728,14880,14816,15036,15194,15312,15454,15578,15666,15668,15652,15616,15584,15542,15464,15270,15072,14984,14616,14378,14156,13840,13550,13728,13686,13480,13338,13292,12998,12816,12718,12546,12492,12304,12154,12070,12138,11986,11674,11400,11380,11402,11466,11410,11224,11122,11346,11116,11120,11152,11200,10818,10662,10576,10732,10624,10728,10774,10448,10286,10090,9956,9808,9932,9934,10000,9926,9886,9976,9814,9872,10036,10026,10012,9732,9630,9752,9916,9904,9948,10056,10118,9906,9784,9776,9660,9876,10048,9796,9642,9742,9724,9364,9318,9784,9272,9560,9732,9664,9510,9482,9716,9484,9340,9570,9696,10048,10264,10624,10800,10944,10948,11142,11256,11750,12022,12006,12460,12488,12428,12872,13050,13092,13022,13202,13384,13714,14026,14192,14420,14602,15044,15416,15524,15840,16024,16288,16608,16972,17232,17736,18146,18140,18218,18244,18362,18430,18562,18678,18816,18820,18898,18946,18956,19014,19100,18980,18958,18856,18736,18722,18684,18546,18436,18414,18348,18364,18140,17960,17922,17788,17622,17558,17506,17302,17270,17276,17304,17356,17116,16920,16874,16838,16850,17056,17174,17162,17128,17130,16898,16798,16892,16810,16738,16814,16890,16958,16898,16930,16858,16758,16790,16672,16606,16558,16372,16040,15866,15732,15628,15598,15404,15370
day 280,15186,15120,14866,14696,14620,14522,14474,14374,14274,14212,14136,14108,14086,14132,14060,13988,13950,13908,13888,13848,13842,13840,13850,13830,13820,13786,13748,13744,13772,13772,13790,13826,13828,13752,13732,13714,13680,13644,13560,13546,13494,13488,13512,13512,13472,13466,13498,13514,13440,13478,13440,13456,13516,13582,13598,13620,13614,13636,13716,13796,13904,14068,14148,14288,14326,14294,14378,14452,14564,14704,14660,14746,14920,15146,15242,15300,15428,15604,15748,15972,16042,16030,16042,15930,16042,16276,16312,16406,16442,16456,16438,16340,16318,16262,16296,16308,15922,15626,15376,15328,15120,14944,15186,15008,14768,14386,14294,14180,14230,13862,13842,13680,13588,13380,13468,13498,13456,13272,13098,12978,12544,12280,12014,12028,12080,12066,11858,11968,12170,12246,12214,11800,12068,12090,11810,11914,11896,11814,11680,11068,11176,11176,10884,10674,10912,11066,10938,10998,10694,10608,10532,10260,10330,10500,10566,10368,10276,10496,10622,10592,10654,10546,10698,10542,10668,10580,10602,10452,10486,10394,10390,10238,10330,10412,10204,10218,10076,10552,10516,10478,10714,10580,10650,10734,10926,11014,11236,11332,11484,11582,11738,11906,11918,11710,11884,12154,12336,12338,12530,12630,12818,13142,13250,13610,13724,13790,14022,14290,14364,14664,14868,14952,15140,15440,15650,15964,16080,16440,16426,16290,16578,16752,16866,16972,17068,17124,17170,17190,17338,17410,17490,17470,17366,17344,17208,17168,17160,17192,17248,17238,17268,16982,16872,16750,16616,16636,16764,16724,16476,16422,16502,16572,16572,16462,16218,16152,16080,16110,16126,16036,15944,15864,15778,15726,15648,15844,15848,15766,15686,15570,15502,15386,15322,15246,15190,15114,15054,15048,14898,14840,14814,14746,14786,14646,14566,14496,14566
day 281,14590,14496,14362,14238,14144,14032,13914,13748,13610,13522,13546,13594,13562,13256,13182,13138,13118,13128,13134,13174,13160,13114,13120,13066,13018,13030,12970,12908,12860,12818,12802,12748,12668,12672,12678,12710,12702,12652,12630,12700,12784,12732,12656,12660,12682,12724,12742,12830,12898,12876,12902,12956,13066,13152,13172,13184,13184,13206,13164,13136,13142,13224,13362,13412,13496,13566,13552,13628,13724,13822,13906,13998,14126,14256,14452,14576,14586,14664,14812,14928,14972,15024,15168,15276,15270,15264,15296,15378,15440,15570,15596,15618,15516,15484,15474,15476,15266,15150,14910,14646,14794,14810,14748,14886,14874,14738,14568,14218,13682,13278,13262,13264,13040,12918,12936,12842,12656,12538,12360,12268,12126,12130,12242,11836,11374,11106,10804,10756,10820,10754,10600,10384,10246,10334,10002,9830,9974,10226,10010,10000,10152,10036,9896,9952,9772,9622,9438,9440,9310,9136,8868,8756,8742,8484,8408,8352,8022,8108,7978,7892,8182,8272,8298,8216,8252,8488,8416,8258,8084,8054,8084,7796,7766,7778,7780,7982,7808,7674,7882,7912,8012,8146,8374,8408,8494,8648,8756,8680,8668,8712,9036,9052,9254,8952,9046,9428,9122,9122,9270,9156,9302,9500,9644,9870,10210,10342,10780,11314,11874,12198,12334,12584,12772,13012,13390,13592,13672,13598,13798,14036,14292,14388,14298,14538,14706,14764,14914,15000,15102,15162,15190,15224,15250,15344,15370,15264,15148,15140,15042,14964,14856,14498,14266,14130,14110,14056,14042,14054,14036,14094,14052,13952,14016,14034,14012,13964,13902,13910,14022,14022,14010,13998,13920,13776,13628,13356,13134,13116,13070,13164,13274,13366,13402,13226,13158,13114,13006,13072,13078,12996,12926,12914,12888,12762,12820,12752,12690
day 282,12542,12324,12110,12196,12228,12128,12000,11876,11844,11780,11636,11500,11514,11676,11662,11666,11568,11544,11516,11460,11424,11424,11360,11272,11256,11324,11346,11398,11420,11516,11500,11460,11482,11444,11358,11350,11322,11254,11280,11276,11356,11388,11362,11342,11326,11228,11166,11170,11188,11322,11326,11258,11316,11308,11332,11382,11422,11464,11452,11470,11516,11590,11722,11848,11922,12030,12088,12182,12210,12266,12298,12368,12438,12524,12596,12670,12732,12768,12840,12914,12924,12926,12992,13046,13074,13108,13088,12976,12818,12576,12266,12198,11870,11414,11118,10842,11170,11190,10930,10724,10440,10076,9552,9296,9258,9258,9570,9502,9158,8652,8482,8428,8590,8710,8580,8604,8474,8384,8532,8190,8160,8070,7884,7846,7676,7762,7762,7726,7548,7378,7292,7352,7256,7002,6634,6476,6288,6112,5994,6154,6126,6166,5852,5770,5708,5320,5032,5226,5466,5434,5454,5358,5128,5228,5368,5170,5398,5496,5704,5560,5590,5554,5532,5550,5720,5590,5592,5662,5384,5666,6158,5896,5984,6012,6132,6098,6100,5978,5894,5958,5984,6004,5994,5904,5968,6054,6128,6192,6336,6364,6570,6704,7074,7752,8176,8366,8108,8198,8176,8288,8378,8654,9086,9570,10180,10574,10912,11820,12556,13224,13700,13632,13942,14216,14318,14734,14898,15000,15100,15282,15552,15716,15844,15926,15888,15980,15994,15956,15938,15876,16032,16118,16176,16128,16112,16054,15976,15892,15792,15698,15652,15600,15552,15414,15358,15226,15120,15042,14942,14916,15004,14952,14900,14752,14490,14456,14554,14518,14454,14540,14554,14516,14446,14394,14328,14194,14130,14052,14032,14208,14220,14112,13996,13866,13804,13774,13780,13904,13890,13820,13830,13806,13558,13698,13828,13818,13724
day 283,13564,13500,13404,13302,13264,13268,13304,13386,13378,13438,13440,13364,13356,13352,13346,13264,13256,13246,13240,13266,13292,13252,13204,13192,13124,13086,13114,13092,13100,13092,13102,13066,13046,13002,12976,13006,13038,13074,12960,12910,12996,13022,13026,13022,13022,12980,13002,12992,13016,13024,13034,13048,13086,13136,13126,13134,13152,13142,13134,13130,13132,13156,13164,13186,13218,13228,13274,13322,13368,13376,13360,13362,13480,13604,13674,13838,14518,15302,14250,14108,14124,14094,14104,14100,14068,14012,13846,13634,13460,13130,12772,12566,12534,12604,12566,12364,11988,11306,10532,10560,10102,10030,9902,9522,9484,9470,9078,8740,8654,8350,8182,8038,8000,8040,7928,7860,7802,7750,7664,7624,7666,7460,7408,7274,7144,7138,7018,6866,6680,6966,6752,6556,6514,6048,5792,5832,5978,5874,5846,5956,6104,6142,6074,6144,6258,6246,6110,6098,6004,5992,6014,6114,6280,6310,6342,6354,6342,6174,6036,5844,5772,5698,5628,5502,5520,5508,5430,5324,5264,5100,5184,5134,5254,5242,5298,5476,5428,5348,5240,5276,5346,5724,6000,5766,5828,5636,5708,5814,6004,6112,6418,6646,7166,7502,7562,7534,7504,7650,7768,7914,8154,8294,8572,9038,9564,10112,10624,11430,12014,12504,12720,13210,13202,13318,13824,14244,14516,14854,15166,15364,15626,15878,15970,15882,15954,15974,16134,16236,16326,16258,16222,16182,16108,15960,15900,15840,15670,15588,15482,15268,15198,15240,15166,15144,15146,15114,15096,14996,15094,15166,15058,14934,14740,14878,14856,14604,14420,14236,14300,14146,13848,13770,13696,13620,13532,13406,13396,13366,13332,13318,13308,13344,13334,13306,13232,13086,12900,12790,12738,12578,12504,12436,12308,12234,12140,12062,11912
day 284,11664,11676,11542,11686,11740,11746,11730,11698,11674,11670,11698,11674,11686,11610,11594,11624,11744,11654,11626,11594,11658,11740,11754,11626,11610,11542,11438,11396,11362,11402,11438,11510,11522,11546,11632,11736,11720,11744,11724,11680,11662,11694,11682,11692,11684,11722,11774,11754,11754,11824,11790,11826,11808,11810,11874,11888,11936,12030,12150,12190,12324,12482,12600,12698,12774,12778,12816,12728,12744,12806,12780,12812,13026,13356,13430,13486,13646,13928,14032,14216,14400,14400,14470,14482,14358,14454,14352,14148,13946,13624,13324,13238,12910,12460,11916,11326,10978,10862,10550,10498,9710,9494,9754,10254,10334,10088,9594,9404,9242,9312,8974,8916,8354,8086,7984,8292,8152,8082,7918,7990,7804,7240,7056,6890,6588,6610,6662,6752,6792,6800,6546,6390,6224,5970,6002,5782,5816,5858,5806,5884,5958,6060,5882,5958,6014,5886,5888,5802,5232,5000,5166,5736,5784,5642,5496,5548,5456,5306,5314,5220,5274,5214,5044,4866,5052,5128,5020,5148,5172,5280,5246,5364,5428,5320,5336,5418,5570,5618,5782,5828,6018,6220,6542,6524,6518,6592,6602,6836,7016,6980,7078,7272,7390,7520,7552,7898,8034,8418,8928,9488,10070,10512,10878,11214,11620,11862,12068,12140,12492,12718,12802,13196,13462,13668,14198,14674,14616,14636,14698,14748,14780,14958,15128,15140,15260,15406,15580,15644,15586,15588,15572,15454,15342,15228,15264,15326,15160,15126,15052,15044,14986,15004,14836,14726,14574,14460,14450,14434,14368,14302,14282,14274,14282,14500,14314,14258,14088,14024,14058,14066,14030,14030,13934,13730,13614,13524,13530,13444,13360,13332,13246,13124,13152,13142,13102,13068,13010,12918,12832,12762,12830,13028,12982,12886,12788,12754,12780
day 285,12642,12576,12450,12348,12224,12114,12074,12060,12030,12014,12040,11974,11926,11986,11950,11846,11806,11712,11668,11700,11706,11706,11568,11542,11500,11474,11446,11454,11416,11330,11314,11282,11294,11318,11406,11410,11364,11296,11326,11296,11236,11106,11098,11170,11160,11106,11102,11138,11196,11090,11158,11184,11308,11298,11380,11416,11506,11538,11452,11430,11454,12488,12284,12022,12028,12058,12078,12256,12458,12702,12792,12996,13264,13222,13340,13520,13680,13852,13996,13992,13984,14044,14086,14086,14100,14032,13936,13772,13746,13786,13428,13236,12810,12492,12046,11428,10932,10526,10196,9788,9194,8280,7854,7648,7134,6708,6950,6638,6372,6138,6028,5952,5806,5664,5854,6268,6344,6310,6460,6612,6562,6646,6512,6532,6554,6678,6802,6950,6960,6952,6772,6794,6666,6904,6974,7032,7062,6982,6810,6742,6754,7018,6774,6852,6828,6864,6888,6806,6844,6844,7062,7180,7152,7044,7118,7130,7044,6954,6950,7002,6948,6820,6898,7040,7070,7226,7214,7196,6898,6494,6682,6658,6632,6686,6806,6810,6882,7072,7234,7124,7148,7116,7118,7036,6996,7144,7336,7648,7778,7966,8044,8244,8890,9216,9166,9380,9386,9782,10110,10336,10500,10862,10870,11004,11680,12514,12656,13082,13164,13522,14022,14654,14958,15052,15696,16220,16244,16424,16388,16440,16292,16402,16442,16728,16986,17086,17068,17016,16986,16882,16796,16760,16646,16594,16566,16480,16446,16430,16542,16534,16498,16502,16434,16406,16386,16362,16350,16396,16386,16464,16494,16598,16548,16478,16458,16358,16198,16106,16200,16114,15928,16062,16090,15956,15802,15578,15526,15358,15264,15182,15122,14992,14568,14468,14396,14228,14184,14180,14006,13936,13930,13976,13926,13976,13912,13940,13916
